"","Year","Country","GearCode","Tonnage","MainSpecies","Divcode","Code","Effort","Catches","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","DateCreated","catchsum"
"4277",1990,20,"bottom otter trawl",6,"yellowtail flounder",46,105,1,0,0,0,0,0,2,0,0,0,0,0,0,0,"7/8/1996 0:00:00",2
"4278",1990,20,"bottom otter trawl",6,"yellowtail flounder",46,106,1,0,0,0,0,1,13,0,0,0,0,0,0,0,"7/8/1996 0:00:00",14
"4279",1990,20,"bottom otter trawl",6,"yellowtail flounder",46,202,1,0,0,0,0,41,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",41
"4280",1990,20,"bottom otter trawl",6,"yellowtail flounder",46,204,1,0,0,0,0,9,4,0,0,0,0,0,0,0,"7/8/1996 0:00:00",13
"4281",1990,20,"bottom otter trawl",6,"yellowtail flounder",46,459,1,0,0,0,0,40,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",40
"4282",1990,20,"bottom otter trawl",6,"yellowtail flounder",46,479,1,0,0,0,0,44,7,4,0,0,0,0,0,0,"7/8/1996 0:00:00",55
"4283",1990,20,"bottom otter trawl",6,"yellowtail flounder",46,499,1,0,0,0,0,3,1,3,0,0,0,0,0,0,"7/8/1996 0:00:00",7
"4284",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,1,1,0,0,0,352,6761,8785,6042,1836,1373,14,0,0,0,"7/8/1996 0:00:00",25163
"4285",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,2,1,0,0,0,28,492,589,401,155,153,2,0,0,0,"7/8/1996 0:00:00",1820
"4286",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,3,1,0,0,0,33,585,706,479,187,184,2,0,0,0,"7/8/1996 0:00:00",2176
"4287",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,101,1,0,0,0,0,71,2,3,38,31,0,0,0,0,"7/8/1996 0:00:00",145
"4288",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,102,1,0,0,0,0,45,68,57,38,20,0,0,0,0,"7/8/1996 0:00:00",228
"4289",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,103,1,0,0,0,24,85,52,22,5,0,0,0,0,0,"7/8/1996 0:00:00",188
"4290",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,104,1,0,0,0,641,17119,12769,8895,4750,1605,7,0,0,0,"7/8/1996 0:00:00",45786
"4291",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,105,1,0,0,0,0,56,29,16,3,0,0,0,0,0,"7/8/1996 0:00:00",104
"4292",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,106,1,0,0,0,0,215,310,271,55,16,0,0,0,0,"7/8/1996 0:00:00",867
"4293",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,112,1,0,0,0,0,7,11,14,5,0,0,0,0,0,"7/8/1996 0:00:00",37
"4294",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,132,1,0,0,0,0,3,18,12,44,6,0,0,0,0,"7/8/1996 0:00:00",83
"4295",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,202,1,0,0,0,0,184,570,357,33,0,0,0,0,0,"7/8/1996 0:00:00",1144
"4296",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,204,1,0,0,0,0,130,293,44,15,0,0,0,0,0,"7/8/1996 0:00:00",482
"4297",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,312,1,0,0,0,0,0,0,0,19,0,0,0,0,0,"7/8/1996 0:00:00",19
"4298",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,459,1,0,0,0,0,52,131,22,1,18,0,0,0,0,"7/8/1996 0:00:00",224
"4299",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,479,1,0,0,0,8,654,358,297,29,2,0,0,0,0,"7/8/1996 0:00:00",1348
"4300",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,499,1,0,0,0,8,112,70,178,23,8,5,0,0,0,"7/8/1996 0:00:00",404
"4301",1990,20,"bottom otter trawl",7,"yellowtail flounder",46,504,1,0,0,0,0,0,93,164,232,1451,0,0,0,0,"7/8/1996 0:00:00",1940
"4318",1990,20,"Midwater trawl (stern)",7,"15",46,1,1,0,0,0,0,1022,337,380,27,0,0,0,0,0,"7/8/1996 0:00:00",1766
"4319",1990,20,"Midwater trawl (stern)",7,"15",46,2,1,0,0,0,0,88,36,43,3,0,0,0,0,0,"7/8/1996 0:00:00",170
"4320",1990,20,"Midwater trawl (stern)",7,"15",46,3,1,0,0,0,0,105,43,52,4,0,0,0,0,0,"7/8/1996 0:00:00",204
"4321",1990,20,"Midwater trawl (stern)",7,"15",46,102,1,0,0,0,0,0,3,0,0,0,0,0,0,0,"7/8/1996 0:00:00",3
"4322",1990,20,"Midwater trawl (stern)",7,"15",46,104,1,0,0,0,0,2723,100,404,14,0,0,0,0,0,"7/8/1996 0:00:00",3241
"4323",1990,20,"Midwater trawl (stern)",7,"15",46,105,1,0,0,0,0,2,0,2,0,0,0,0,0,0,"7/8/1996 0:00:00",4
"4324",1990,20,"Midwater trawl (stern)",7,"15",46,106,1,0,0,0,0,21,12,0,0,0,0,0,0,0,"7/8/1996 0:00:00",33
"4325",1990,20,"Midwater trawl (stern)",7,"15",46,132,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"4326",1990,20,"Midwater trawl (stern)",7,"15",46,202,1,0,0,0,0,17,512,0,12,0,0,0,0,0,"7/8/1996 0:00:00",541
"4327",1990,20,"Midwater trawl (stern)",7,"15",46,204,1,0,0,0,0,8,0,0,31,0,0,0,0,0,"7/8/1996 0:00:00",39
"4328",1990,20,"Midwater trawl (stern)",7,"15",46,459,1,0,0,0,0,10,5,14,0,0,0,0,0,0,"7/8/1996 0:00:00",29
"4329",1990,20,"Midwater trawl (stern)",7,"15",46,479,1,0,0,0,0,144,28,20,0,0,0,0,0,0,"7/8/1996 0:00:00",192
"4330",1990,20,"Midwater trawl (stern)",7,"15",46,499,1,0,0,0,0,741,0,2109,0,0,0,0,0,0,"7/8/1996 0:00:00",2850
"4331",1990,20,"Midwater trawl (stern)",7,"15",46,504,1,0,0,0,0,0,2,5,0,0,0,0,0,0,"7/8/1996 0:00:00",7
"8566",1993,34,"bottom otter trawl",7,"yellowtail flounder",46,504,1,0,0,0,0,0,0,0,6,20,0,0,0,0,"26/8/1996 0:00:00",26
"8567",1993,34,"Bottom otter trawl (charters)",7,"8",46,499,1,0,0,0,0,2,0,0,0,0,0,0,0,0,"26/8/1996 0:00:00",2
"8568",1993,34,"Bottom otter trawl (charters)",7,"8",46,504,1,0,0,0,0,0,0,23,26,14,0,0,0,0,"26/8/1996 0:00:00",63
"8569",1993,34,"bottom otter trawl",7,"yellowtail flounder",46,1,1,0,0,0,0,356,207,13,1074,17,0,0,0,0,"26/8/1996 0:00:00",1667
"8570",1993,34,"bottom otter trawl",7,"yellowtail flounder",46,2,1,0,0,0,0,37,17,1,77,1,0,0,0,0,"26/8/1996 0:00:00",133
"8571",1993,34,"bottom otter trawl",7,"yellowtail flounder",46,3,1,0,0,0,0,42,19,1,84,2,0,0,0,0,"26/8/1996 0:00:00",148
"8572",1993,34,"bottom otter trawl",7,"yellowtail flounder",46,103,1,0,0,0,0,0,1,15,0,0,0,0,0,0,"26/8/1996 0:00:00",16
"8573",1993,34,"bottom otter trawl",7,"yellowtail flounder",46,104,1,0,0,0,0,319,204,0,1107,0,0,0,0,0,"26/8/1996 0:00:00",1630
"8574",1993,34,"bottom otter trawl",7,"yellowtail flounder",46,106,1,0,0,0,0,9,0,0,0,0,0,0,0,0,"26/8/1996 0:00:00",9
"8575",1993,34,"bottom otter trawl",7,"yellowtail flounder",46,112,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"26/8/1996 0:00:00",1
"8576",1993,34,"bottom otter trawl",7,"yellowtail flounder",46,202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"26/8/1996 0:00:00",1
"8578",1993,34,"bottom otter trawl",7,"yellowtail flounder",46,479,1,0,0,0,0,8,0,0,0,0,0,0,0,0,"26/8/1996 0:00:00",8
"8579",1993,34,"Bottom otter trawl (charters)",7,"8",46,202,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"26/8/1996 0:00:00",1
"8580",1993,34,"bottom otter trawl",7,"yellowtail flounder",46,639,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"26/8/1996 0:00:00",1
"8591",1993,34,"bottom otter trawl",7,"yellowtail flounder",46,204,1,0,0,0,0,0,0,10,0,3,0,0,0,0,"26/8/1996 0:00:00",13
"8604",1993,34,"Bottom otter trawl (charters)",7,"8",46,406,1,0,0,0,0,7,0,0,0,0,0,0,0,0,"26/8/1996 0:00:00",7
"8606",1993,34,"Bottom otter trawl (charters)",7,"8",46,204,1,0,0,0,0,0,2,3,1,3,0,0,0,0,"26/8/1996 0:00:00",9
"8609",1993,34,"Bottom otter trawl (charters)",7,"8",46,1,1,0,0,0,0,10,590,1624,1080,228,0,0,0,0,"26/8/1996 0:00:00",3532
"8610",1993,34,"Bottom otter trawl (charters)",7,"8",46,2,1,0,0,0,0,1,49,136,77,19,0,0,0,0,"26/8/1996 0:00:00",282
"8611",1993,34,"Bottom otter trawl (charters)",7,"8",46,3,1,0,0,0,0,1,55,153,84,28,0,0,0,0,"26/8/1996 0:00:00",321
"8612",1993,34,"Bottom otter trawl (charters)",7,"8",46,101,1,0,0,0,0,0,0,0,3,6,0,0,0,0,"26/8/1996 0:00:00",9
"8613",1993,34,"Bottom otter trawl (charters)",7,"8",46,102,1,0,0,0,0,0,1,14,12,0,0,0,0,0,"26/8/1996 0:00:00",27
"8614",1993,34,"Bottom otter trawl (charters)",7,"8",46,104,1,0,0,0,0,0,536,3072,1054,283,0,0,0,0,"26/8/1996 0:00:00",4945
"8615",1993,34,"Bottom otter trawl (charters)",7,"8",46,106,1,0,0,0,0,0,44,29,25,0,0,0,0,0,"26/8/1996 0:00:00",98
"8616",1993,34,"Bottom otter trawl (charters)",7,"8",46,112,1,0,0,0,0,0,3,0,0,0,0,0,0,0,"26/8/1996 0:00:00",3
"8888",1991,9,"bottom otter trawl",5,"yellowtail flounder",44,106,1,0,2,2,0,0,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",4
"8896",1991,9,"bottom otter trawl",5,"yellowtail flounder",44,1,1,0,272,183,0,0,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",455
"8897",1991,9,"bottom otter trawl",5,"yellowtail flounder",44,2,1,0,23,17,0,0,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",40
"8899",1991,9,"bottom otter trawl",5,"yellowtail flounder",44,102,1,0,0,3,0,0,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",3
"8901",1991,9,"bottom otter trawl",5,"yellowtail flounder",44,1,1,0,0,0,0,0,33,206,235,0,0,0,0,0,"22/10/1996 0:00:00",474
"8902",1991,9,"bottom otter trawl",5,"yellowtail flounder",44,2,1,0,0,0,0,0,2,17,14,0,0,0,0,0,"22/10/1996 0:00:00",33
"8903",1991,9,"bottom otter trawl",5,"yellowtail flounder",44,101,1,0,0,0,0,0,0,1,2,0,0,0,0,0,"22/10/1996 0:00:00",3
"8904",1991,9,"bottom otter trawl",5,"yellowtail flounder",44,103,1,0,0,0,0,0,46,582,309,0,0,0,0,0,"22/10/1996 0:00:00",937
"8905",1991,9,"bottom otter trawl",5,"yellowtail flounder",44,106,1,0,0,0,0,0,0,1,5,0,0,0,0,0,"22/10/1996 0:00:00",6
"8906",1991,9,"bottom otter trawl",5,"yellowtail flounder",44,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"22/10/1996 0:00:00",1
"8907",1991,9,"bottom otter trawl",5,"yellowtail flounder",45,1,1,0,0,0,0,0,0,19,0,0,0,0,0,0,"22/10/1996 0:00:00",19
"8908",1991,9,"bottom otter trawl",5,"yellowtail flounder",45,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,"22/10/1996 0:00:00",3
"8909",1991,9,"bottom otter trawl",5,"yellowtail flounder",45,103,1,0,0,0,0,0,0,42,0,0,0,0,0,0,"22/10/1996 0:00:00",42
"8910",1991,9,"bottom otter trawl",5,"yellowtail flounder",44,101,1,0,742,786,0,0,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",1528
"8933",1991,9,"bottom otter trawl",5,"yellowtail flounder",45,106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"22/10/1996 0:00:00",1
"8977",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,101,1,0,0,0,0,0,0,4,4,0,0,0,0,0,"22/10/1996 0:00:00",8
"8979",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,1,1,0,132,0,0,349,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",481
"8980",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,2,1,0,23,0,0,26,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",49
"8981",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,101,1,0,956,0,0,580,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",1536
"8982",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,103,1,0,1,0,0,4,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",5
"8983",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,106,1,0,2,0,0,2,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",4
"8984",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,112,1,0,0,0,0,3,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",3
"8985",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,114,1,0,0,0,0,2,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",2
"8987",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,2,1,0,0,0,0,0,1,42,8,0,0,0,0,0,"22/10/1996 0:00:00",51
"8989",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,103,1,0,0,0,0,0,11,659,131,0,0,0,0,0,"22/10/1996 0:00:00",801
"8990",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,106,1,0,0,0,0,0,0,4,1,0,0,0,0,0,"22/10/1996 0:00:00",5
"8991",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,132,1,0,0,0,0,0,0,2,0,0,0,0,0,0,"22/10/1996 0:00:00",2
"8992",1992,9,"bottom otter trawl",5,"yellowtail flounder",45,1,1,0,0,0,0,0,0,91,1,0,0,0,0,0,"22/10/1996 0:00:00",92
"8993",1992,9,"bottom otter trawl",5,"yellowtail flounder",45,2,1,0,0,0,0,0,0,12,1,0,0,0,0,0,"22/10/1996 0:00:00",13
"8994",1992,9,"bottom otter trawl",5,"yellowtail flounder",45,103,1,0,0,0,0,0,0,55,0,0,0,0,0,0,"22/10/1996 0:00:00",55
"8995",1992,9,"bottom otter trawl",5,"yellowtail flounder",46,1,1,0,0,0,0,17,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",17
"8996",1992,9,"bottom otter trawl",5,"yellowtail flounder",46,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",2
"8997",1992,9,"bottom otter trawl",5,"yellowtail flounder",44,1,1,0,0,0,0,0,15,643,112,0,0,0,0,0,"22/10/1996 0:00:00",770
"8999",1992,9,"bottom otter trawl",5,"yellowtail flounder",46,101,1,0,0,0,0,16,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",16
"12335",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,106,1,0,0,0,0,0,0,1,13,0,0,0,0,0,"22/10/1996 0:00:00",14
"12337",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,112,1,0,0,46,0,0,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",46
"12338",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,114,1,0,0,32,0,0,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",32
"12339",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,118,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",1
"12340",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,120,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",1
"12341",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,479,1,0,0,3,0,0,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",3
"12342",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,1,1,0,0,0,0,0,0,205,411,0,0,0,0,0,"22/10/1996 0:00:00",616
"12343",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,2,1,0,0,0,0,0,0,13,23,0,0,0,0,0,"22/10/1996 0:00:00",36
"12344",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,103,1,0,0,17,0,0,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",17
"12345",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,103,1,0,0,0,0,0,0,208,674,0,0,0,0,0,"22/10/1996 0:00:00",882
"12346",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,101,1,0,0,1096,219,47,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",1362
"12347",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"22/10/1996 0:00:00",1
"12348",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,132,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"22/10/1996 0:00:00",2
"12349",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,479,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"22/10/1996 0:00:00",2
"12350",1990,9,"bottom otter trawl",5,"yellowtail flounder",45,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,"22/10/1996 0:00:00",16
"12351",1990,9,"bottom otter trawl",5,"yellowtail flounder",45,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,"22/10/1996 0:00:00",2
"12352",1990,9,"bottom otter trawl",5,"yellowtail flounder",45,103,1,0,0,0,0,0,0,4,0,0,0,0,0,0,"22/10/1996 0:00:00",4
"12353",1990,9,"bottom otter trawl",5,"yellowtail flounder",46,1,1,0,0,0,0,0,0,23,0,0,0,0,0,0,"22/10/1996 0:00:00",23
"12354",1990,9,"bottom otter trawl",5,"yellowtail flounder",46,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,"22/10/1996 0:00:00",2
"12355",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,101,1,0,0,0,0,0,0,0,2,0,0,0,0,0,"22/10/1996 0:00:00",2
"12357",1990,9,"bottom otter trawl",5,"yellowtail flounder",46,104,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"22/10/1996 0:00:00",1
"12365",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,106,1,0,0,9,0,0,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",9
"12374",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,1,1,0,0,790,106,23,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",919
"12375",1990,9,"bottom otter trawl",5,"yellowtail flounder",44,2,1,0,0,57,9,2,0,0,0,0,0,0,0,0,"22/10/1996 0:00:00",68
"12416",1990,27,"Bottom otter trawl (side)",3,"witch flounder",44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,"7/8/1996 0:00:00",34
"12417",1990,27,"Bottom otter trawl (side)",3,"witch flounder",44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"7/8/1996 0:00:00",2
"12418",1990,27,"Bottom otter trawl (side)",3,"witch flounder",44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"7/8/1996 0:00:00",2
"12419",1990,27,"Bottom otter trawl (side)",3,"witch flounder",44,101,1,0,0,0,0,0,0,0,0,0,0,0,0,20,"7/8/1996 0:00:00",20
"12420",1990,27,"Bottom otter trawl (side)",3,"witch flounder",44,1,1,0,0,0,0,0,45,10,0,0,0,0,0,0,"7/8/1996 0:00:00",55
"12421",1990,27,"Bottom otter trawl (side)",3,"witch flounder",44,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,"7/8/1996 0:00:00",4
"12422",1990,27,"Bottom otter trawl (side)",3,"witch flounder",44,3,1,0,0,0,0,0,3,1,0,0,0,0,0,0,"7/8/1996 0:00:00",4
"12423",1990,27,"Bottom otter trawl (side)",3,"witch flounder",44,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"12424",1990,27,"Bottom otter trawl (side)",3,"witch flounder",44,106,1,0,0,0,0,0,2,0,0,0,0,0,0,0,"7/8/1996 0:00:00",2
"12425",1990,27,"Bottom otter trawl (side)",3,"witch flounder",44,114,1,0,0,0,0,0,4,1,0,0,0,0,0,0,"7/8/1996 0:00:00",5
"12426",1990,27,"Bottom otter trawl (side)",3,"witch flounder",44,186,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"12427",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,1,1,0,311,31,73,506,0,0,0,0,0,0,0,66,"7/8/1996 0:00:00",987
"12428",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,2,1,0,25,6,6,37,0,0,0,0,0,0,0,11,"7/8/1996 0:00:00",85
"12429",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,3,1,0,27,6,8,40,0,0,0,0,0,0,0,14,"7/8/1996 0:00:00",95
"12430",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,101,1,0,900,336,215,535,0,0,0,0,0,0,0,106,"7/8/1996 0:00:00",2092
"12431",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,102,1,0,0,0,0,4,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",4
"12432",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,103,1,0,2,3,0,1,0,0,0,0,0,0,0,1,"7/8/1996 0:00:00",7
"12433",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,106,1,0,6,6,3,13,0,0,0,0,0,0,0,1,"7/8/1996 0:00:00",29
"12434",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,112,1,0,0,0,1,5,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",6
"12435",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,186,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"12436",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,188,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"12437",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,101,9,0,0,0,121,68,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",190
"12438",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,102,9,0,0,0,6,5,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",11
"12439",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,106,9,0,0,0,11,9,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",20
"12440",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,112,9,0,0,0,7,8,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",15
"12441",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,186,9,0,0,0,0,1,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"12442",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,1,1,0,0,0,0,0,17,3,0,9,0,4,0,0,"7/8/1996 0:00:00",33
"12443",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,2,1,0,0,0,0,0,4,2,0,8,0,1,0,0,"7/8/1996 0:00:00",15
"12444",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,3,1,0,0,0,0,0,4,2,0,8,0,1,0,0,"7/8/1996 0:00:00",15
"12445",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,103,1,0,0,0,0,0,10,7,0,56,0,0,0,0,"7/8/1996 0:00:00",73
"12446",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,106,1,0,0,0,0,0,6,0,0,0,0,0,0,0,"7/8/1996 0:00:00",6
"12447",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,114,1,0,0,0,0,0,2,0,0,0,0,0,0,0,"7/8/1996 0:00:00",2
"12448",1990,27,"Bottom otter trawl (side)",4,"witch flounder",44,103,9,0,0,0,0,0,16,0,0,0,0,0,0,0,"7/8/1996 0:00:00",16
"12449",1990,27,"bottom otter trawl",1,"yellowtail flounder",44,1,1,0,0,0,0,0,0,0,0,0,0,0,10,21,"7/8/1996 0:00:00",31
"12450",1990,27,"bottom otter trawl",1,"yellowtail flounder",44,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"7/8/1996 0:00:00",2
"12451",1990,27,"bottom otter trawl",1,"yellowtail flounder",44,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"7/8/1996 0:00:00",2
"12452",1990,27,"bottom otter trawl",1,"yellowtail flounder",44,101,1,0,0,0,0,0,0,0,0,0,0,0,15,14,"7/8/1996 0:00:00",29
"12453",1990,27,"bottom otter trawl",1,"yellowtail flounder",44,101,9,0,0,0,0,0,24,6,30,13,7,1,86,5,"7/8/1996 0:00:00",172
"12454",1990,27,"bottom otter trawl",1,"yellowtail flounder",44,106,9,0,0,0,0,0,0,0,2,0,0,0,0,0,"7/8/1996 0:00:00",2
"12455",1990,27,"bottom otter trawl",1,"yellowtail flounder",44,112,9,0,0,0,0,0,1,1,0,0,0,0,0,0,"7/8/1996 0:00:00",2
"12456",1990,27,"bottom otter trawl",1,"yellowtail flounder",44,114,9,0,0,0,0,0,2,0,3,0,0,0,4,0,"7/8/1996 0:00:00",9
"12457",1990,27,"bottom otter trawl",1,"yellowtail flounder",44,122,9,0,0,0,0,0,0,0,0,2,1,4,0,0,"7/8/1996 0:00:00",7
"12458",1990,27,"bottom otter trawl",2,"yellowtail flounder",44,1,1,0,353,0,0,40,190,109,20,0,0,28,131,32,"7/8/1996 0:00:00",903
"12459",1990,27,"bottom otter trawl",2,"yellowtail flounder",44,2,1,0,42,0,0,4,15,9,2,0,0,5,15,3,"7/8/1996 0:00:00",95
"12460",1990,27,"bottom otter trawl",2,"yellowtail flounder",44,3,1,0,49,0,0,4,17,10,2,0,0,6,18,4,"7/8/1996 0:00:00",110
"12461",1990,27,"bottom otter trawl",2,"yellowtail flounder",44,101,1,0,308,0,0,13,32,14,2,0,0,9,66,21,"7/8/1996 0:00:00",465
"12462",1990,27,"bottom otter trawl",2,"yellowtail flounder",44,102,1,0,0,0,0,0,0,4,0,0,0,0,0,0,"7/8/1996 0:00:00",4
"12463",1990,27,"bottom otter trawl",2,"yellowtail flounder",44,103,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"7/8/1996 0:00:00",1
"12464",1990,27,"bottom otter trawl",2,"yellowtail flounder",44,106,1,0,4,0,0,2,3,3,0,0,0,0,0,0,"7/8/1996 0:00:00",12
"12465",1990,27,"bottom otter trawl",2,"yellowtail flounder",44,112,1,0,1,0,0,0,1,0,1,0,0,1,11,1,"7/8/1996 0:00:00",16
"12466",1990,27,"bottom otter trawl",2,"yellowtail flounder",44,116,1,0,0,0,0,0,0,2,0,0,0,0,0,0,"7/8/1996 0:00:00",2
"12467",1990,27,"bottom otter trawl",2,"yellowtail flounder",44,101,9,0,408,0,0,4,94,30,35,8,21,27,239,187,"7/8/1996 0:00:00",1053
"12468",1990,27,"bottom otter trawl",2,"yellowtail flounder",44,102,9,0,0,0,0,0,0,1,2,0,0,0,0,0,"7/8/1996 0:00:00",3
"12469",1990,27,"bottom otter trawl",2,"yellowtail flounder",44,103,9,0,0,0,0,0,0,0,2,1,0,1,0,0,"7/8/1996 0:00:00",4
